Batch_ID,Brew_Date,Beer_Style,SKU,Location,Fermentation_Time,Temperature,pH_Level,Gravity,Alcohol_Content,Bitterness,Color,Ingredient_Ratio,Volume_Produced,Total_Sales,Quality_Score,Brewhouse_Efficiency,Loss_During_Brewing,Loss_During_Fermentation,Loss_During_Bottling_Kegging
8102494,2020-01-16 21:08:58,IPA,Pints,Yelahanka,12,18.27351597414397,4.819903257068388,1.0447641840898252,5.437191666673837,31,9,1:0.42:0.15,876,8017.343220823285,6.985365363393155,74.79835176375114,1.0174116742269175,4.48540994258593,3.683702940566133
3794892,2020-01-17 09:59:12,Wheat Beer,Cans,Rajajinagar,16,20.32178684665279,4.959670097825237,1.045694309682142,5.5518945773252195,48,8,1:0.21:0.28,1201,9734.634006523165,8.820737021926128,80.20229453528296,4.22571357460534,4.745495351588824,1.0346093708766206
909863,2020-01-17 10:30:36,Pilsner,Pints,Koramangala,12,18.784204495692368,4.756040282850433,1.0358418479158817,4.916686802900039,52,19,1:0.49:0.22,3416,18591.221079778243,7.801130749261674,85.92668886102479,3.031332851380807,1.9936042877218085,1.837509004604565
4144237,2020-01-17 12:36:03,Stout,Bottles,Jayanagar,13,17.495978240830986,5.293883472406287,1.0347266425017592,5.311950144375832,55,6,1:0.23:0.13,4811,6802.107891526111,6.043105325388227,72.81922871266396,3.7870798247242035,2.4941413182026597,2.43441510472929
1728063,2020-01-17 14:33:41,Wheat Beer,Bottles,Yelahanka,16,18.825414936796548,4.647947599762793,1.0739357700806802,5.092840635590664,54,19,1:0.39:0.22,2698,2407.337582005628,7.154873524431762,76.6442737843298,2.347376430701556,4.88825807679891,3.6692173765717655
2690319,2020-01-17 14:48:17,Stout,Cans,Jayanagar,10,17.638589024768756,5.3759739755639195,1.055283294323253,5.5350738419833565,53,17,1:0.35:0.15,2791,16498.390304088265,8.58599134358371,83.19294607244406,2.1034428257770355,4.797822375495304,3.2892829582180787
6333477,2020-01-18 02:58:16,Porter,Cans,Rajajinagar,14,23.308221249319885,4.80099213576162,1.0545915749343446,5.030542794243462,23,12,1:0.32:0.14,1488,9279.256999483192,7.858636043461331,84.71672153316791,3.0209254684063653,1.903834387156603,2.8003448560830497
9322357,2020-01-18 04:23:08,Sour,Bottles,Electronic City,16,24.714902389326333,4.550065551590769,1.0400609135642052,4.6835046985136115,49,14,1:0.30:0.27,2266,17500.403143482352,6.801116603762696,84.0753303262203,4.615448087875265,2.9214538284259572,1.5229549086756275
4251482,2020-01-18 05:47:44,IPA,Kegs,Indiranagar,14,17.85895219327521,5.077257651474763,1.0342607448349115,5.8339103686168245,50,6,1:0.33:0.20,2161,19726.23263095497,9.935399608960841,83.90735954578423,4.400068868986972,2.6007508855582997,3.058190832898537
4055949,2020-01-18 05:50:46,Sour,Pints,Indiranagar,12,23.654272567852455,5.410330883445388,1.0665269957825163,5.379495993359601,33,14,1:0.21:0.26,2151,1592.6989463806312,6.726702975554048,84.1146358997279,1.8802816463213632,4.280118620681625,4.059973138987205
5681118,2020-01-18 06:42:43,Sour,Kegs,Marathahalli,13,23.145078110565944,4.603762204094739,1.0588411227269066,4.830207670583107,57,7,1:0.30:0.28,4760,7042.684887132526,7.352059644609712,76.1865535598823,1.0541033523178656,4.057952330459118,3.784948497588799
6379724,2020-01-18 12:02:28,Pilsner,Bottles,Marathahalli,11,17.750034949500012,5.073823899203028,1.0357932544323714,5.429925108252722,25,15,1:0.28:0.14,4594,5716.278095825639,9.034515854708323,72.81947140158472,3.0803229107161463,1.7809524550402624,2.049663135663968
5841225,2020-01-18 14:56:14,Ale,Kegs,Whitefield,10,24.31124992164306,4.863346952447133,1.0728836671506834,5.717628497485924,58,15,1:0.38:0.10,1374,12290.773826610237,6.499957215891671,81.83446111710164,1.6117427198843521,2.7593241588723645,3.7724182887179754
1042484,2020-01-18 16:57:51,Stout,Cans,Electronic City,16,23.882184312056374,5.342191630359677,1.073219288350386,4.828795816900131,47,11,1:0.47:0.30,4941,9921.89688291989,9.190458019470018,82.07024398522523,4.8187156506722095,1.5857359478943294,3.6456869954722184
1557913,2020-01-19 02:43:58,Lager,Pints,Jayanagar,16,22.976696026094498,4.775995212625983,1.0373461549993626,5.683231990532136,49,18,1:0.29:0.11,4580,9490.78599780087,9.844327948983237,72.35558331263182,3.503455587211094,2.932935645701177,4.331997142210439
51805,2020-01-19 05:09:36,Lager,Pints,Koramangala,16,20.257690622064423,4.608925549596023,1.0413901434394992,5.8058838805007955,25,17,1:0.40:0.25,753,7739.270305471943,6.462062254245619,73.33569430942875,1.910461624156207,1.0355637398381008,4.296815968361594
336893,2020-01-19 08:59:35,Pilsner,Pints,HSR Layout,14,23.422617840970354,4.84634488754285,1.0638701223539677,5.2692925832324695,24,8,1:0.26:0.18,4729,10989.069111221526,7.471379130977003,88.71667283008718,2.2729515556512085,3.7096374048264775,3.4635482327204894
9149378,2020-01-19 09:02:35,Lager,Kegs,Whitefield,17,17.740008838890592,4.622929391411025,1.0521121843300527,4.745679520794844,59,15,1:0.22:0.14,1431,8606.904538118793,9.027187440978478,83.90689931565511,1.0841695404852798,2.1751402020555863,4.376630835236254
8859826,2020-01-19 10:22:57,IPA,Kegs,Rajajinagar,12,17.367706975667506,5.069776775875279,1.041310427100526,4.579598082499235,28,12,1:0.40:0.19,959,16547.96476895154,6.198809999017105,77.24197847056779,3.405745367936095,3.31441984408066,1.693408586810492
8259791,2020-01-19 11:51:05,Wheat Beer,Bottles,Whitefield,10,23.303062780352942,4.991259166248844,1.0783914093786846,5.761156112631713,39,19,1:0.32:0.21,1486,17570.958724090753,9.46132966695605,88.33464744226171,3.170273161667477,4.040643492978667,4.847013002171616
6621373,2020-01-19 16:34:37,Ale,Kegs,Electronic City,19,22.98602015746205,5.300475160926707,1.0783029295833417,4.515942206154865,53,5,1:0.24:0.15,1373,13605.926327920106,9.350124535435608,77.15638311356508,1.0326860095570938,1.1887587325638487,4.474447842759297
3391949,2020-01-19 17:16:57,Ale,Bottles,Indiranagar,17,17.028062255484677,4.892899258552775,1.0541045801339342,5.166450475173873,22,6,1:0.43:0.25,641,6563.047851312897,7.927943173977805,83.68897114056155,4.519928102032587,3.990266012147067,1.4121122464696967
3355710,2020-01-19 22:33:48,Ale,Cans,Electronic City,19,19.33534309180346,4.882237073272308,1.0417746969492565,5.603683047439588,45,14,1:0.30:0.24,3958,5618.940284395079,9.520999650307441,84.63722720404486,3.4068292347522857,1.0715234042435275,4.706973819002655
7978956,2020-01-19 22:36:49,Lager,Pints,Jayanagar,14,22.175492834237097,4.620042634636534,1.0636505932501648,5.026162065468415,40,6,1:0.24:0.28,3481,15253.457704846842,9.978537316201143,80.53058470916868,3.0988558735265865,3.0165552617259737,3.1563349997679753
7338548,2020-01-19 22:48:10,Wheat Beer,Pints,Indiranagar,13,24.923328046318776,4.7544477301744354,1.041949045860133,4.614740956704195,22,14,1:0.25:0.16,2814,17224.697739603987,9.570587879225899,79.39573317257013,2.4923876762604578,2.46229845422888,4.346163904610664
975871,2020-01-19 23:33:55,Pilsner,Kegs,Electronic City,11,15.028616955306408,4.699544327525039,1.0595385668738095,4.566690199793387,32,14,1:0.41:0.16,795,19629.45594194368,7.363879865354834,70.64953664630337,1.3437204136137995,3.902079751412708,4.433090715863517
7098716,2020-01-19 23:51:31,Pilsner,Cans,Electronic City,15,16.505478845291584,5.258735475223028,1.0415130750728432,4.830776385170441,25,10,1:0.22:0.29,2640,10722.760437736335,7.565017686611748,70.96164413139944,2.4837863885109828,4.281725393202407,2.6952976256789696
8914278,2020-01-20 02:18:33,Stout,Kegs,Marathahalli,10,24.569272662150844,4.60362870289236,1.065706035898391,5.743617002351305,55,6,1:0.40:0.14,2321,1447.6646324282829,9.749367127677212,80.62098162486984,3.088903520547162,4.34515431552772,4.08743547386624
433112,2020-01-20 05:02:38,Stout,Kegs,Yelahanka,16,21.06523225706708,4.515836710423094,1.05947622405254,4.798631370341397,29,5,1:0.37:0.28,3339,6970.625464476122,7.497802473343364,73.92405893003723,4.011537962655638,3.509027603291322,2.3365315199246384
2918305,2020-01-20 06:47:34,Stout,Pints,HSR Layout,12,19.480455109183442,4.849658908070092,1.0321384904956792,4.698914403343952,49,14,1:0.26:0.12,3628,19560.803846260755,6.225158601176343,76.50968528052992,2.137207513560138,1.4213514972581454,1.6413778894641715
5982473,2020-01-20 07:20:11,Ale,Kegs,Malleswaram,14,20.82294551269262,4.716351960879542,1.0603278057930745,5.763813048995337,41,8,1:0.47:0.26,1174,5331.877296338331,6.742359730119345,84.9480217318683,2.190986653549108,3.744362660329501,2.924138049011755
1686962,2020-01-20 08:39:28,Lager,Bottles,Jayanagar,19,23.941924566308337,4.6253906350573555,1.0515513173275384,5.9147928426939185,52,10,1:0.47:0.12,2859,3335.0043734188203,9.787033654620068,80.60390240362062,3.049163354893335,4.200002792140317,4.107320042140994
2454030,2020-01-20 11:52:30,Porter,Bottles,HSR Layout,11,15.143480777330323,5.111906265568116,1.0567490651919194,5.867355091869186,39,12,1:0.34:0.29,3071,3557.8429851161854,6.883886972177102,84.78770584594669,1.1635397099473446,3.5289371858704617,4.8362955183591785
2729393,2020-01-20 22:36:29,Wheat Beer,Cans,HSR Layout,13,17.308589533081886,4.684251329278938,1.077867019752531,4.544564793380414,53,9,1:0.26:0.16,4604,5130.909258759463,9.701927292677365,82.42310065397528,3.5484527626212525,1.4840958707005987,3.4063533236907344
4679079,2020-01-21 04:13:45,Wheat Beer,Kegs,Marathahalli,16,21.94215267668633,4.687547951399461,1.066106321800741,5.029915198062136,54,5,1:0.35:0.11,2762,12573.46379234685,8.242938491954638,89.60681676012639,3.676002304172125,2.7942721163028907,2.8710324056726457
5317335,2020-01-21 07:32:06,Ale,Kegs,Electronic City,13,18.878716576727584,4.732458642622161,1.0432854598659804,5.334322296403766,53,17,1:0.32:0.23,2745,7568.630279407966,6.146064356410083,71.78488772909114,1.048886167462339,3.1706767266667626,3.64104805094785
8890741,2020-01-22 03:10:04,Sour,Cans,Yelahanka,15,23.100596804365026,4.5649410515643485,1.0388438910638342,4.582491322915044,24,13,1:0.37:0.24,3802,6310.352375450707,8.122222185004262,88.37661366150252,3.575148201463484,3.6224283419283716,1.6798574651033569
4868914,2020-01-22 03:22:13,Lager,Cans,Jayanagar,12,20.222980106275152,4.9790623116684545,1.0562636307893967,4.808791468673779,55,12,1:0.38:0.16,523,6066.519712814608,6.850566113220182,71.99862344762862,4.962268692947953,3.1552739139215267,1.794028893297082
8968593,2020-01-22 05:28:42,Sour,Pints,Jayanagar,12,24.62698889881282,4.899532721022111,1.0479665509761613,5.333033248691559,28,12,1:0.46:0.23,2301,13208.117511575309,7.066262948827111,84.93781701476094,2.288579915891212,1.4762506415552128,1.4370397268812347
5710313,2020-01-22 06:29:10,Porter,Bottles,Rajajinagar,19,21.901274248891223,4.848567997838751,1.0762095042972482,5.40048494470913,22,13,1:0.31:0.27,3512,12832.26798710361,7.881610528911818,80.93446076357087,3.603135852193481,2.251211084424136,3.3139816267851683
5052523,2020-01-22 09:21:28,Sour,Pints,Electronic City,12,17.913203053520114,4.9266483024959005,1.0580614658649918,5.577188046761371,28,18,1:0.21:0.25,3248,11308.986726179599,6.294586769307115,86.62027882707903,2.3331894452455573,3.878740095061404,3.0043351972227046
4787481,2020-01-22 11:21:38,Lager,Kegs,HSR Layout,17,21.930000954263356,5.16340678633344,1.06979137966725,5.716492535107119,53,7,1:0.34:0.17,3040,2597.760763564256,8.713728747307686,88.76436419307483,4.767781545990758,4.394396718310396,3.9479425508970896
4151601,2020-01-22 12:01:57,Pilsner,Kegs,HSR Layout,10,24.033290857441045,4.680536270522689,1.0617635993073788,5.252090794666694,50,19,1:0.48:0.21,1158,19742.190946452203,6.9426974261975385,86.47843823258489,2.827919390239817,2.877084779344556,4.810062023158793
3794896,2020-01-22 13:08:32,Ale,Kegs,Whitefield,15,17.044272616145992,4.646291784895761,1.072704240722581,5.271630479166221,47,6,1:0.29:0.14,2537,19122.109128487547,8.74974462970424,86.09416713595046,4.447544304295595,1.4825933086460341,1.807787262979169
3822439,2020-01-22 16:25:12,Pilsner,Pints,Indiranagar,12,23.50921150879629,4.558495714767672,1.0628153946843228,4.617636200424569,21,16,1:0.30:0.23,3864,3242.231241380408,8.004802899179314,84.98616962532276,2.661684056043795,2.1652806004278844,4.795153718157911
7246709,2020-01-22 22:42:17,IPA,Cans,HSR Layout,11,23.103657807869872,5.4239575503709085,1.0537844890116614,5.592465619759706,40,19,1:0.39:0.25,2578,18613.376174819205,7.196020611986127,75.86474933031674,3.7963124791236407,3.839392615715554,2.0864121990132447
2420380,2020-01-23 09:33:04,Stout,Cans,Rajajinagar,10,22.711715531283897,5.053076953313989,1.077735017825459,5.560758579099703,44,14,1:0.44:0.10,3764,4794.793503571995,7.294979120842753,77.24753509342959,1.7767046565508942,2.559096088226382,1.01251801849933
2389597,2020-01-23 10:41:37,Ale,Kegs,Electronic City,14,16.379447709261555,5.009932178781044,1.0353717169541758,5.213669281579327,23,18,1:0.45:0.25,3005,6374.379631330676,8.987580436770694,79.05993061600661,1.5357041550844404,3.1630804094416196,2.2945044994620702
3332813,2020-01-23 18:32:18,Pilsner,Cans,Malleswaram,16,19.536181405846023,5.242404802260722,1.0774188670298945,5.745149369413279,41,11,1:0.47:0.11,1347,10666.569392643296,7.901143272313577,87.46191959496467,1.8337491886035138,3.0682531763217678,4.234299186462189
1742003,2020-01-23 19:46:46,IPA,Kegs,Jayanagar,12,18.72383366898466,4.543862040479116,1.0783100379615267,4.75469546762945,45,5,1:0.31:0.16,1831,5748.698961884178,6.075143519495997,86.78777769537182,4.712208662549093,2.9728043820089107,4.853885723822199
8163178,2020-01-23 20:40:37,Sour,Kegs,Electronic City,18,17.018332886995285,4.896739841184351,1.0486134983529503,5.773962531206054,51,8,1:0.27:0.29,4589,9575.840514898038,9.450232619296719,79.99570741046011,1.516572198798471,4.992402943763361,4.121623495870153
1002533,2020-01-24 03:30:52,Ale,Kegs,Whitefield,17,19.242723991199924,5.2717196382295315,1.0532489039101405,5.570516843136362,34,8,1:0.42:0.18,3724,5615.808700402096,7.1478388894428075,87.59949773961192,3.671738507830036,3.4033940330197776,1.53224115433179
4298247,2020-01-24 11:01:28,Lager,Cans,Marathahalli,16,16.569357308969494,5.311898166965266,1.0464110726248832,5.233096782072733,58,5,1:0.34:0.18,4169,14993.79648394068,6.780657572414064,81.42071840220821,3.0185226806209666,2.1217276596708445,1.1766579341924528
3152851,2020-01-24 14:11:10,Sour,Pints,Indiranagar,12,16.85679902808613,5.1240918548805725,1.0731987295896714,4.687601905655656,45,8,1:0.33:0.13,2963,18589.86184682179,8.144457395303855,75.99122877929614,4.0231967917886085,1.8611584994737256,4.13376367576287
9998178,2020-01-24 14:22:32,IPA,Cans,Marathahalli,19,16.25990489659247,4.690771011863656,1.0785285822104114,4.950663584221241,59,18,1:0.30:0.18,4482,8873.222025940267,9.630028731250942,76.73480701927278,2.5931607225122923,2.3265855881275166,3.32491138448058
8678212,2020-01-24 14:29:30,Stout,Cans,Yelahanka,12,15.371437133225992,4.718122605057951,1.069600263996225,4.667485937254538,30,5,1:0.31:0.14,1198,16790.90688672963,8.871057851628922,86.79525683069174,2.5653720282580186,4.2916003694458205,2.87215625704502
7461227,2020-01-24 14:49:42,Wheat Beer,Kegs,Indiranagar,15,17.59713268707364,4.747514954063433,1.0654336674715106,5.606245054726818,59,16,1:0.44:0.17,965,11975.09202679036,6.908962239504904,71.66320308482808,3.3687751915681643,3.717995626651471,4.146363443302681
4855832,2020-01-24 22:44:28,Ale,Cans,Koramangala,18,20.45643944907813,4.7024965515982435,1.075214583014612,5.779957961298044,33,19,1:0.26:0.14,4589,16866.54633288798,7.101202941414798,77.13675104900253,2.955044266389714,2.7805743696573835,4.434502898581041
5858323,2020-01-25 05:35:03,IPA,Bottles,Electronic City,11,15.636080290251579,5.251760770576297,1.074071891524205,5.849276949987761,50,5,1:0.23:0.20,4380,16451.929548743738,9.96171595321831,71.00903061548304,3.266002858552099,3.049138403478268,4.1867001176206315
8938206,2020-01-25 09:13:54,Sour,Kegs,Marathahalli,10,16.92462539424534,5.336177365354596,1.0389747217364365,5.8087618715099865,56,6,1:0.47:0.25,1789,6886.937349135026,6.206896373102172,84.64765747253756,4.962671092578395,3.036196822086858,3.897241690777077
9913083,2020-01-25 17:07:38,Ale,Bottles,Jayanagar,10,19.284821479304536,5.26078749703006,1.0387328648922658,5.470199702306243,28,19,1:0.21:0.25,2160,14778.292230997087,9.17310657965591,83.31562670501029,3.3523662927926856,1.6175436118077613,1.0739137796835738
5715384,2020-01-25 21:53:07,IPA,Kegs,Koramangala,15,23.737617328898445,4.5746931475130745,1.0679348290362503,4.7995509696068215,29,13,1:0.33:0.11,599,7455.515182347329,8.932499853295745,78.73971995408587,3.7932920208871024,2.7987985802195245,3.096215121260768
7716134,2020-01-25 23:20:48,Sour,Bottles,Indiranagar,12,23.396781896130655,5.026408754849925,1.0511821509341401,5.189181001368639,26,14,1:0.38:0.29,3074,11316.475518287618,8.970330409480319,75.15201619147805,4.682156173256146,1.4885433754428856,4.465999562250408
7521228,2020-01-26 10:28:39,Sour,Bottles,HSR Layout,10,20.070699351754097,4.507954369012472,1.041455800294818,5.611725129747483,47,8,1:0.38:0.27,2600,1868.7174263490494,9.152152722178592,86.16319409305814,4.443592965706854,4.329007635483305,3.3274071990544827
1312087,2020-01-26 19:34:25,Pilsner,Bottles,Electronic City,14,18.018552214068237,5.303758983842778,1.073504164517289,4.9204151634121525,31,6,1:0.32:0.30,1452,9421.580964769752,6.625031361268908,83.89852308745948,4.642673053489997,1.3355381380093547,2.5903902013355036
9995002,2020-01-26 20:17:22,Pilsner,Pints,Koramangala,10,18.890721575111804,5.3566562416304535,1.0432415531887491,5.324970286938511,39,16,1:0.36:0.20,3782,18583.387691553897,6.342311932158366,75.13696281668778,2.0827323810875256,2.9385688686672253,3.1782502334013087
2408953,2020-01-26 20:43:25,Ale,Kegs,Whitefield,11,17.837057801900286,5.059834684254923,1.034526860218611,5.1125766152339045,39,10,1:0.28:0.14,3364,2064.588119358372,7.925162962389438,88.24285842839002,4.043280500207995,4.2872961579348186,3.4121412003772207
1577815,2020-01-27 01:34:08,Ale,Pints,Indiranagar,18,20.597615595559347,4.792926763563343,1.0549742049752662,5.229406515034695,35,8,1:0.49:0.17,4969,15953.41519579245,8.44506638483207,73.17246158942997,1.1976119934275906,3.674781598754269,3.247093625572139
1653604,2020-01-27 01:58:04,IPA,Cans,Marathahalli,12,23.6189901073085,4.660863100052533,1.060314751612429,5.259477200953013,46,10,1:0.39:0.11,3268,3816.9021321647,7.766413039559425,89.46862605092421,3.318398989255888,3.5455147169730106,1.9944413960923506
9486418,2020-01-27 06:03:18,Stout,Pints,Rajajinagar,17,24.77302010886789,5.136352996924935,1.0334965732352641,4.866121484292049,42,16,1:0.29:0.24,4709,3820.7755372468914,9.868267903923233,80.74700061597598,1.119540200722362,4.58548297687614,1.276491618435589
